"identifier"	"XCOOR"	"YCOOR"
"2896"	"Species_23"	-77.6	-2.783
"2899"	"Species_23"	-78.766	9.233
"2901"	"Species_23"	-79.4	9.4
"2902"	"Species_23"	-79.578	9.245
"2903"	"Species_23"	-79.616	0.9
"2904"	"Species_23"	-79.65	9.55
"2905"	"Species_23"	-79.65	9.55
"2906"	"Species_23"	-79.6833333	-2.1166667
"2907"	"Species_23"	-79.75	9.2166
"2908"	"Species_23"	-79.966	-2
"2909"	"Species_23"	-79.966	-2
"2910"	"Species_23"	-79.966	-2
"2911"	"Species_23"	-79.9666667	-3.45
"2912"	"Species_23"	-79.9666667	-3.45
"2913"	"Species_23"	-80	-2.25
"2914"	"Species_23"	-80	-2.25
"2915"	"Species_23"	-80.025	9.224
"2916"	"Species_23"	-80.133	-2.166
"2917"	"Species_23"	-80.2833333	-2.35
"2918"	"Species_23"	-80.366	-2.416
"2919"	"Species_23"	-80.366	-2.416
"2920"	"Species_23"	-80.55	-2.05
"2921"	"Species_23"	-80.716	-1.583
"2922"	"Species_23"	-80.816	-1.566
"2923"	"Species_23"	-83.55	8.7
"2924"	"Species_23"	-84.2458	10.666
"2925"	"Species_23"	-84.2458	10.666
"2926"	"Species_23"	-85.0333	13.6333
"2927"	"Species_23"	-85.2416	13.0746
"2928"	"Species_23"	-85.3333	10.9666
"2929"	"Species_23"	-85.4	12.3
"2930"	"Species_23"	-85.5	10.675
"2931"	"Species_23"	-86.4666	12.35
"2932"	"Species_23"	-86.5166	13.5166
"2933"	"Species_23"	-86.866	20.833
"2934"	"Species_23"	-86.916	20.416
"2935"	"Species_23"	-86.945	20.508
"2936"	"Species_23"	-87.066	20.616
"2937"	"Species_23"	-87.466	20.216
"2938"	"Species_23"	-87.633	21.25
"2939"	"Species_23"	-87.65	20.516
"2940"	"Species_23"	-88.05	19.583
"2941"	"Species_23"	-88.166	18.95
"2942"	"Species_23"	-88.166	18.95
"2943"	"Species_23"	-88.2	15.58333333
"2944"	"Species_23"	-88.3	21.383
"2945"	"Species_23"	-88.383	18.666
"2946"	"Species_23"	-88.683	19.55
"2947"	"Species_23"	-88.683	19.55
"2948"	"Species_23"	-88.833	20.533
"2949"	"Species_23"	-88.916	20.133
"2950"	"Species_23"	-89.05	21.2
"2951"	"Species_23"	-89.291	21.2902
"2952"	"Species_23"	-89.5	18.1
"2953"	"Species_23"	-89.63333333	16.96666667
"2954"	"Species_23"	-89.7	17
"2955"	"Species_23"	-89.7333	20.3666
"2956"	"Species_23"	-89.7333	20.5
"2957"	"Species_23"	-89.983	20.583
"2958"	"Species_23"	-90.4	20.4833
"2959"	"Species_23"	-91.175	18.975
"2960"	"Species_23"	-92.816	17.6
"2961"	"Species_23"	-92.95	17.55
"2962"	"Species_23"	-93.366	16.766
"2963"	"Species_23"	-93.366	16.766
"2964"	"Species_23"	-93.583	16.566
"2965"	"Species_23"	-94.2666	17.2166
"2966"	"Species_23"	-94.633	17.783
"2967"	"Species_23"	-95.1166	18.5833
"2968"	"Species_23"	-95.1166	18.5833
"2969"	"Species_23"	-95.216	18.45
"2970"	"Species_23"	-95.216	18.45
"2971"	"Species_23"	-95.216	18.45
"2972"	"Species_23"	-95.216	18.45
"2973"	"Species_23"	-95.666	18.5666
"2974"	"Species_23"	-95.666	18.5666
"2975"	"Species_23"	-95.666	18.5666
"2976"	"Species_23"	-95.666	18.5666
"2977"	"Species_23"	-95.666	18.5666
"2978"	"Species_23"	-96.95	20.016
"2979"	"Species_23"	-96.983	18.666
"2980"	"Species_23"	-100.716	18.25
"2981"	"Species_23"	-45.95	-4.083
"2982"	"Species_23"	-45.95	-4.083
"2983"	"Species_23"	-47.467	-5.533
"2984"	"Species_23"	-55.5	-1.867
"2985"	"Species_23"	-55.5	-1.867
"2991"	"Species_24"	-38.483	-12.967
"2995"	"Species_24"	-39.35	-16
"2999"	"Species_24"	-39.567	-18.083
"3000"	"Species_24"	-39.6	-18.083
"3001"	"Species_24"	-39.617	-13.783
"3008"	"Species_24"	-40.35	-17.817
"3010"	"Species_24"	-40.4	-20.4
"3011"	"Species_24"	-40.4	-20.4
"3012"	"Species_24"	-40.45	-20.55
"3014"	"Species_24"	-40.55	-19.85
"3015"	"Species_24"	-40.667	-20.367
"3016"	"Species_24"	-40.866	-14.9
"3017"	"Species_24"	-40.866	-14.9
"3020"	"Species_24"	-40.983	-21.283
"3021"	"Species_24"	-41.1	-20.083
"3023"	"Species_24"	-41.75	-19.666
"3024"	"Species_24"	-41.75	-19.666
"3026"	"Species_24"	-41.75	-20.55
"3029"	"Species_24"	-42.017	-20.267
"3030"	"Species_24"	-42.017	-20.267
"3031"	"Species_24"	-42.05	-22.85
"3032"	"Species_24"	-42.367	-22.033
"3033"	"Species_24"	-42.5	-21.416
"3034"	"Species_24"	-42.883	-20.75
"3035"	"Species_24"	-42.883	-20.75
"3036"	"Species_24"	-42.883	-20.75
"3037"	"Species_24"	-42.916	-16.541
"3038"	"Species_24"	-43.3580556	-22.9427778
"3039"	"Species_24"	-43.3580556	-22.9427778
"3040"	"Species_24"	-43.55	-21.917
"3041"	"Species_24"	-43.583	-22.167
"3042"	"Species_24"	-43.9	-19.9
"3043"	"Species_24"	-44.083	-20.917
"3045"	"Species_24"	-44.25	-19.483
"3046"	"Species_24"	-44.4	-19.283
"3047"	"Species_24"	-44.9	-21.983
"3048"	"Species_24"	-45.016	-12.25
"3049"	"Species_24"	-45.817	-22.217
"3050"	"Species_24"	-45.817	-22.217
"3051"	"Species_24"	-45.867	-23.117
"3052"	"Species_24"	-45.867	-23.117
"3053"	"Species_24"	-46	-23.583
"3054"	"Species_24"	-46.083	-22.866
"3055"	"Species_24"	-46.083	-22.866
"3056"	"Species_24"	-46.166	-21.466
"3057"	"Species_24"	-46.5	-23.083
"3058"	"Species_24"	-46.716	-23.55
"3059"	"Species_24"	-46.716	-23.55
"3060"	"Species_24"	-46.716	-23.55
"3061"	"Species_24"	-46.883	-23.517
"3062"	"Species_24"	-47.1	-22.9
"3063"	"Species_24"	-47.217	-23.65
"3064"	"Species_24"	-47.233	-23.083
"3065"	"Species_24"	-47.417	-22.567
"3066"	"Species_24"	-47.789	-22.164
"3067"	"Species_24"	-47.988	-22.71
"3068"	"Species_24"	-48	-23
"3069"	"Species_24"	-48	-23
"3070"	"Species_24"	-48	-23
"3071"	"Species_24"	-48	-23
"3072"	"Species_24"	-48.416	-22.75
"3073"	"Species_24"	-48.56666667	-27.583
"3074"	"Species_24"	-49.117	-22.317
"3075"	"Species_24"	-49.417	-25.417
"3076"	"Species_24"	-49.617	-27.25
"3077"	"Species_24"	-49.617	-17.05
"3078"	"Species_24"	-49.733	-24.25
"3079"	"Species_24"	-50.033	-24.5
"3080"	"Species_24"	-50.067	-21.383
"3081"	"Species_24"	-50.25	-11.5
"3082"	"Species_24"	-50.467	-21.95
"3083"	"Species_24"	-50.483	-24.483
"3084"	"Species_24"	-50.5	-29.383
"3085"	"Species_24"	-50.9	-26.85
"3086"	"Species_24"	-51.167	-29.233
"3087"	"Species_24"	-51.183	-29.75
"3088"	"Species_24"	-51.483	-29.65
"3089"	"Species_24"	-51.5	-7.75
"3090"	"Species_24"	-51.766	-12.816
"3091"	"Species_24"	-51.9	-1.15
"3092"	"Species_24"	-51.917	-28.917
"3093"	"Species_24"	-52	-12
"3094"	"Species_24"	-52	-12
"3095"	"Species_24"	-52.25	-3.217
"3096"	"Species_24"	-52.25	-3.217
"3097"	"Species_24"	-52.25	-3.217
"3098"	"Species_24"	-52.383	-26.4
"3099"	"Species_24"	-52.5	-22.833
"3100"	"Species_24"	-52.517	-23.7
"3101"	"Species_24"	-52.583	-1.5
"3102"	"Species_24"	-52.75	-18.167
"3103"	"Species_24"	-52.883	-5.35
"3104"	"Species_24"	-53.75	-27.367
"3105"	"Species_24"	-53.75	-27.166
"3106"	"Species_24"	-53.93333333	-27.06666667
"3107"	"Species_24"	-54.083	-1.966
"3108"	"Species_24"	-54.517	-25.55
"3109"	"Species_24"	-54.617	-16.483
"3110"	"Species_24"	-54.633	-25.133
"3111"	"Species_24"	-54.6333333	-26.4
"3112"	"Species_24"	-54.65	-26.01666667
"3113"	"Species_24"	-54.7	-26.4666667
"3114"	"Species_24"	-54.75	-1.967
"3115"	"Species_24"	-54.883	-2.667
"3116"	"Species_24"	-54.88333333	-27.61666667
"3117"	"Species_24"	-54.88333333	-27.61666667
"3118"	"Species_24"	-54.9	-9.366
"3119"	"Species_24"	-54.9166667	-27.1166667
"3120"	"Species_24"	-54.9166667	-27.1166667
"3121"	"Species_24"	-54.95	-8.75
"3122"	"Species_24"	-54.966	-24.3
"3123"	"Species_24"	-55.1666667	-26.9833333
"3124"	"Species_24"	-55.33333333	-27.25
"3125"	"Species_24"	-55.416	-25.416
"3126"	"Species_24"	-55.4166667	-27.1333333
"3127"	"Species_24"	-55.4833333	-27.6333333
"3128"	"Species_24"	-55.4833333	-27.4833333
"3129"	"Species_24"	-55.5333333	-27.2666667
"3130"	"Species_24"	-55.5333333	-27.2666667
"3131"	"Species_24"	-55.5333333	-27.2666667
"3132"	"Species_24"	-55.61777778	-28.13444444
"3133"	"Species_24"	-55.7166667	-27.5666667
"3134"	"Species_24"	-55.7333333	-27.4666667
"3135"	"Species_24"	-55.7333333	-27.4666667
"3136"	"Species_24"	-55.8	-23.2666667
"3137"	"Species_24"	-55.8	-28.18333333
"3138"	"Species_24"	-55.8833333	-27.3833333
"3139"	"Species_24"	-55.9833333	-22.6166667
"3140"	"Species_24"	-56	-25
"3141"	"Species_24"	-56.01666667	-25.45
"3142"	"Species_24"	-56.0333333	-24.8
"3143"	"Species_24"	-56.083	-22.666
"3144"	"Species_24"	-56.083	-15.533
"3145"	"Species_24"	-56.13333333	-23.33333333
"3146"	"Species_24"	-56.166	-25.916
"3147"	"Species_24"	-56.166	-25.916
"3148"	"Species_24"	-56.166	-25.916
"3149"	"Species_24"	-56.166	-25.916
"3150"	"Species_24"	-56.25	-25.916
"3151"	"Species_24"	-56.25	-25.75
"3152"	"Species_24"	-56.25	-25.916
"3153"	"Species_24"	-56.25	-25.916
"3154"	"Species_24"	-56.25	-25.916
"3155"	"Species_24"	-56.266	-25.75
"3156"	"Species_24"	-56.266	-25.766
"3157"	"Species_24"	-56.283	-11.666
"3158"	"Species_24"	-56.333	-25.8
"3159"	"Species_24"	-56.333	-25.8
"3160"	"Species_24"	-56.333	-25.8
"3161"	"Species_24"	-56.333	-25.8
"3162"	"Species_24"	-56.333	-25.8
"3163"	"Species_24"	-56.333	-25.8
"3164"	"Species_24"	-56.333	-25.8
"3165"	"Species_24"	-56.333	-25.8
"3166"	"Species_24"	-56.333	-25.8
"3167"	"Species_24"	-56.333	-25.8
"3168"	"Species_24"	-56.333	-25.8
"3169"	"Species_24"	-56.333	-25.8
"3170"	"Species_24"	-56.35	-25.716
"3171"	"Species_24"	-56.366	-25.716
"3172"	"Species_24"	-56.383	-25.716
"3173"	"Species_24"	-56.416	-19.95
"3174"	"Species_24"	-56.416	-25.75
"3175"	"Species_24"	-56.416	-25.75
"3176"	"Species_24"	-56.416	-25.75
"3177"	"Species_24"	-56.416	-25.75
"3178"	"Species_24"	-56.4166667	-28.7166667
"3179"	"Species_24"	-56.4333333	-24.65
"3180"	"Species_24"	-56.4333333	-25.75
"3181"	"Species_24"	-56.48333333	-26.05
"3182"	"Species_24"	-56.5	-25.916
"3183"	"Species_24"	-56.517	-14.5
"3184"	"Species_24"	-56.5666667	-24.2
"3185"	"Species_24"	-56.5666667	-24.2
"3186"	"Species_24"	-56.666	-25.25
"3187"	"Species_24"	-56.6833333	-27.6
"3188"	"Species_24"	-56.7333333	-27.5166667
"3189"	"Species_24"	-56.75	-25.5333333
"3190"	"Species_24"	-56.766	-26.066
"3191"	"Species_24"	-56.766	-26.016
"3192"	"Species_24"	-56.766	-26.066
"3193"	"Species_24"	-56.766	-26.066
"3194"	"Species_24"	-56.7833333	-27.15
"3195"	"Species_24"	-56.7833333	-27.15
"3196"	"Species_24"	-56.78333333	-27.1
"3197"	"Species_24"	-56.8	-26.05
"3198"	"Species_24"	-56.8166	3.3333
"3199"	"Species_24"	-56.81666667	-25.88333333
"3200"	"Species_24"	-56.833	-26.05
"3201"	"Species_24"	-56.833	-26.05
"3202"	"Species_24"	-56.833	-10.25
"3203"	"Species_24"	-56.833	-26
"3204"	"Species_24"	-56.833	-26
"3205"	"Species_24"	-56.833	-26.083
"3206"	"Species_24"	-56.833	-26.083
"3207"	"Species_24"	-56.833	-26.5
"3208"	"Species_24"	-56.833	-26.05
"3209"	"Species_24"	-56.833	-26.05
"3210"	"Species_24"	-56.833	-26.05
"3211"	"Species_24"	-56.833	-26.05
"3212"	"Species_24"	-56.833	-26.05
"3213"	"Species_24"	-56.833	-26.05
"3214"	"Species_24"	-56.883	-26.116
"3215"	"Species_24"	-56.966	-25.433
"3216"	"Species_24"	-56.966	-25.433
"3217"	"Species_24"	-56.966	-25.433
"3218"	"Species_24"	-56.966	-25.433
"3219"	"Species_24"	-57	3.3333
"3220"	"Species_24"	-57.05	-24.98333333
"3221"	"Species_24"	-57.05	-24.98333333
"3222"	"Species_24"	-57.083	-25.216
"3223"	"Species_24"	-57.116	-25.2
"3224"	"Species_24"	-57.116	-25.416
"3225"	"Species_24"	-57.116	-25.2
"3226"	"Species_24"	-57.116	-25.2
"3227"	"Species_24"	-57.116	-25.2
"3228"	"Species_24"	-57.116	-25.416
"3229"	"Species_24"	-57.116	-25.2
"3230"	"Species_24"	-57.133	-25.866
"3231"	"Species_24"	-57.15	-25.3833333
"3232"	"Species_24"	-57.15	-25.9
"3233"	"Species_24"	-57.15	-26.9
"3234"	"Species_24"	-57.166	-25.416
"3235"	"Species_24"	-57.166	-25.416
"3236"	"Species_24"	-57.166	-25.416
"3237"	"Species_24"	-57.166	-25.416
"3238"	"Species_24"	-57.166	-25.416
"3239"	"Species_24"	-57.166	-25.416
"3240"	"Species_24"	-57.166	-25.416
"3241"	"Species_24"	-57.166	-25.416
"3242"	"Species_24"	-57.166	-25.416
"3243"	"Species_24"	-57.166	-25.416
"3244"	"Species_24"	-57.183	-15.017
"3245"	"Species_24"	-57.183	-15.017
"3246"	"Species_24"	-57.2	-25.866
"3247"	"Species_24"	-57.216	-25.266
"3248"	"Species_24"	-57.25	-25.083
"3249"	"Species_24"	-57.266	-25.716
"3250"	"Species_24"	-57.26666667	-25.51666667
"3251"	"Species_24"	-57.26666667	-25.51666667
"3252"	"Species_24"	-57.26666667	-25.51666667
"3253"	"Species_24"	-57.26666667	-25.51666667
"3254"	"Species_24"	-57.26666667	-25.51666667
"3255"	"Species_24"	-57.26666667	-25.51666667
"3256"	"Species_24"	-57.2666667	-25.3833333
"3257"	"Species_24"	-57.3	-25.6
"3258"	"Species_24"	-57.33333333	-25.28333333
"3259"	"Species_24"	-57.33333333	-25.28333333
"3260"	"Species_24"	-57.383	-25.633
"3261"	"Species_24"	-57.416	-25.616
"3262"	"Species_24"	-57.4344444	-23.4063889
"3263"	"Species_24"	-57.4344444	-23.4063889
"3264"	"Species_24"	-57.4344444	-23.4063889
"3265"	"Species_24"	-57.466	-25.333
"3266"	"Species_24"	-57.466	-25.333
"3267"	"Species_24"	-57.516	-25.666
"3268"	"Species_24"	-57.516	-7.583
"3269"	"Species_24"	-57.6166667	-25.3666667
"3270"	"Species_24"	-57.6166667	-25.3666667
"3271"	"Species_24"	-58.0166667	-24.1666667
"3272"	"Species_24"	-58.05	-7.333
"3273"	"Species_24"	-58.05	-7.333
"3274"	"Species_24"	-58.2666667	-22.1
"3275"	"Species_24"	-58.2666667	-22.1
"3276"	"Species_24"	-58.2666667	-22.1
"3277"	"Species_24"	-59.35	3.133
"3278"	"Species_24"	-59.383	3.133
"3279"	"Species_24"	-59.383	3.133
"3280"	"Species_24"	-59.46666667	-18.53333333
"3281"	"Species_24"	-59.583	-4.383
"3282"	"Species_24"	-59.583	-4.383
"3283"	"Species_24"	-59.75	-18.03333333
"3284"	"Species_24"	-60.083	-2.316
"3285"	"Species_24"	-60.083	-2.316
"3286"	"Species_24"	-60.083	-2.316
"3287"	"Species_24"	-60.083	-2.316
"3288"	"Species_24"	-60.083	-2.316
"3289"	"Species_24"	-60.083	-2.316
"3290"	"Species_24"	-60.083	-2.316
"3291"	"Species_24"	-60.133	-12.667
"3292"	"Species_24"	-60.63333333	-22.03333333
"3293"	"Species_24"	-60.73722222	-14.51972222
"3294"	"Species_24"	-60.73722222	-14.51972222
"3295"	"Species_24"	-60.81666667	-13.93333333
"3296"	"Species_24"	-60.81666667	-13.93333333
"3297"	"Species_24"	-60.81666667	-14.55
"3298"	"Species_24"	-60.82	-14.55833333
"3299"	"Species_24"	-60.83111111	-13.65388889
"3300"	"Species_24"	-60.83194444	-14.5775
"3301"	"Species_24"	-60.9	-13.65
"3302"	"Species_24"	-60.983	-12.216
"3303"	"Species_24"	-61.00805556	-13.55166667
"3304"	"Species_24"	-61.00805556	-13.55166667
"3305"	"Species_24"	-61.00861111	-13.55083333
"3306"	"Species_24"	-61.01666667	-13.55
"3307"	"Species_24"	-61.033	-11.2
"3308"	"Species_24"	-61.033	-3.667
"3309"	"Species_24"	-61.033	-3.667
"3310"	"Species_24"	-61.14444444	-14.405
"3311"	"Species_24"	-61.145	-14.41222222
"3312"	"Species_24"	-61.15	-14.7
"3313"	"Species_24"	-61.15527778	-14.14555556
"3314"	"Species_24"	-61.15916667	-14.34361111
"3315"	"Species_24"	-61.466	2.016
"3316"	"Species_24"	-61.467	-3.7
"3317"	"Species_24"	-61.583	-22.7
"3318"	"Species_24"	-61.583	-22.7
"3319"	"Species_24"	-61.583	-22.7
"3320"	"Species_24"	-61.583	-22.7
"3321"	"Species_24"	-61.583	-22.7
"3322"	"Species_24"	-61.833	3.583
"3323"	"Species_24"	-62	-14.75
"3324"	"Species_24"	-62.283	8.466
"3325"	"Species_24"	-62.389	8.515
"3326"	"Species_24"	-62.4	8.433
"3327"	"Species_24"	-62.4167	8.033
"3328"	"Species_24"	-62.4167	8.033
"3329"	"Species_24"	-62.4167	8.033
"3330"	"Species_24"	-62.4167	8.033
"3331"	"Species_24"	-62.4167	8.033
"3332"	"Species_24"	-62.5	8
"3333"	"Species_24"	-62.533	-7.583
"3334"	"Species_24"	-62.583	-1.883
"3335"	"Species_24"	-62.666	7.25
"3336"	"Species_24"	-62.75	7.933
"3337"	"Species_24"	-62.8	1.533
"3338"	"Species_24"	-62.833	7.65
"3339"	"Species_24"	-62.93333333	-17.74444444
"3340"	"Species_24"	-62.966	7.633
"3341"	"Species_24"	-63.25	6.833
"3342"	"Species_24"	-63.25	7
"3343"	"Species_24"	-63.366	6.883
"3344"	"Species_24"	-63.366	6.883
"3345"	"Species_24"	-63.366	6.883
"3346"	"Species_24"	-63.366	6.883
"3347"	"Species_24"	-63.433	-8.766
"3348"	"Species_24"	-63.466	-8.75
"3349"	"Species_24"	-64	-9
"3350"	"Species_24"	-64	-9
"3351"	"Species_24"	-64.267	5.893
"3352"	"Species_24"	-64.367	-9.367
"3353"	"Species_24"	-64.367	-9.367
"3354"	"Species_24"	-64.4	2.4
"3355"	"Species_24"	-64.666	5.083
"3356"	"Species_24"	-64.883	7.633
"3357"	"Species_24"	-64.883	7.633
"3358"	"Species_24"	-64.888	6.955
"3359"	"Species_24"	-64.888	6.955
"3360"	"Species_24"	-64.916	7
"3361"	"Species_24"	-65.058	7.135
"3362"	"Species_24"	-65.11	2.509
"3363"	"Species_24"	-65.2	7.333
"3364"	"Species_24"	-65.333	-9.683
"3365"	"Species_24"	-65.333	-9.683
"3366"	"Species_24"	-65.53333333	-9.1
"3367"	"Species_24"	-66	-11
"3369"	"Species_24"	-66.01666667	-11.13333333
"3370"	"Species_24"	-66.03333333	-11.75
"3371"	"Species_24"	-66.03333333	-11.75
"3372"	"Species_24"	-66.03333333	-10.96666667
"3373"	"Species_24"	-66.0667	5.2833
"3374"	"Species_24"	-66.08333333	-11
"3375"	"Species_24"	-66.1	-10.56666667
"3376"	"Species_24"	-66.1	-10.56666667
"3377"	"Species_24"	-66.13333333	-11
"3378"	"Species_24"	-66.13333333	-11
"3379"	"Species_24"	-66.18333333	-11
"3380"	"Species_24"	-66.76666667	-10.65
"3384"	"Species_24"	-67	6
"3385"	"Species_24"	-67.01666667	-16.7
"3386"	"Species_24"	-67.028	3.864
"3387"	"Species_24"	-67.0667	1.9167
"3388"	"Species_24"	-67.166	6.4
"3389"	"Species_24"	-67.25	-15.68333333
"3390"	"Species_24"	-67.25	-15.68333333
"3391"	"Species_24"	-67.25	-15.68333333
"3392"	"Species_24"	-67.25	-15.68333333
"3393"	"Species_24"	-67.25	-12.01666667
"3394"	"Species_24"	-67.416	6.416
"3395"	"Species_24"	-67.417	6.216
"3396"	"Species_24"	-67.533	5.8
"3397"	"Species_24"	-67.5333	5.65
"3398"	"Species_24"	-67.5333	5.65
"3399"	"Species_24"	-67.5333	5.65
"3400"	"Species_24"	-67.5333	5.65
"3401"	"Species_24"	-67.58333333	-15.73333333
"3402"	"Species_24"	-67.58333333	-15.73333333
"3403"	"Species_24"	-67.7	4.0486
"3404"	"Species_24"	-67.7	-16.1
"3405"	"Species_24"	-67.8	5.25
"3406"	"Species_24"	-67.833	-10
"3407"	"Species_24"	-67.833	-9
"3408"	"Species_24"	-67.833	-9
"3409"	"Species_24"	-67.9166667	-15.65
"3410"	"Species_24"	-67.9166667	-15.65
"3411"	"Species_24"	-67.91722222	-14.15666667
"3412"	"Species_24"	-67.95	-15.5166667
"3413"	"Species_24"	-67.95	-15.5166667
"3414"	"Species_24"	-67.98333333	-15.56666667
"3415"	"Species_24"	-67.98333333	-15.56666667
"3416"	"Species_24"	-67.98333333	-15.56666667
"3417"	"Species_24"	-68.04777778	-11.59416667
"3418"	"Species_24"	-68.08333333	-16.51666667
"3419"	"Species_24"	-68.13333333	-11.03333333
"3420"	"Species_24"	-68.13333333	-11.03333333
"3421"	"Species_24"	-68.1666667	-15.25
"3422"	"Species_24"	-68.1666667	-15.25
"3423"	"Species_24"	-68.2	-13.76666667
"3424"	"Species_24"	-68.2	-13.86666667
"3425"	"Species_24"	-68.6333333	-15.7666667
"3426"	"Species_24"	-69.03333333	-11.2
"3427"	"Species_24"	-69.03333333	-11.2
"3428"	"Species_24"	-69.13333333	-11.13333333
"3429"	"Species_24"	-69.183	-12.6
"3430"	"Species_24"	-69.183	-12.6
"3431"	"Species_24"	-69.333	-12.833
"3432"	"Species_24"	-69.567	-13.134
"3433"	"Species_24"	-69.583	-11.35
"3434"	"Species_24"	-69.583	-11.35
"3435"	"Species_24"	-69.716	-12.816
"3436"	"Species_24"	-70.833	-11
"3437"	"Species_24"	-71.266	-11.933
"3438"	"Species_24"	-72.45	7.92
"3439"	"Species_24"	-72.716	-13.283
"3440"	"Species_24"	-72.716	-13.283
"3441"	"Species_24"	-74.538	-8.382
"3442"	"Species_24"	-74.538	-8.382
"3444"	"Species_24"	-74.95	-10.2
"3445"	"Species_24"	-74.962	-9.37
"3446"	"Species_24"	-75.033	-8.75
"3447"	"Species_24"	-75.166	-8.666
"3448"	"Species_24"	-75.2	-10.15
"3449"	"Species_24"	-75.2	-10.15
"3450"	"Species_24"	-75.2	-10.15
"3452"	"Species_24"	-75.926	-12.941
"3453"	"Species_24"	-76.25	-5.983
"3454"	"Species_24"	-76.3	-6.266
"3455"	"Species_24"	-76.365	-6.501
"3456"	"Species_24"	-76.365	-6.501
"3457"	"Species_24"	-76.365	-6.501
"3458"	"Species_24"	-76.365	-6.501
"3459"	"Species_24"	-76.365	-6.501
"3460"	"Species_24"	-76.365	-6.501
"3461"	"Species_24"	-76.365	-6.501
"3462"	"Species_24"	-76.468	-11.86
"3463"	"Species_24"	-76.518	-6.427
"3465"	"Species_24"	-76.6	-5.833
"3466"	"Species_24"	-76.6	-3.25
"3467"	"Species_24"	-76.727	-11.138
"3468"	"Species_24"	-76.75	-6.5
"3471"	"Species_24"	-79.571	-7.4
"3472"	"Species_24"	-79.841	-6.773
"3473"	"Species_24"	-83.85	9.8
"3474"	"Species_24"	-84.0833333	9.9333333
"3475"	"Species_24"	-84.0833333	9.9333333
"3476"	"Species_24"	-84.0833333	9.9333333
"3477"	"Species_24"	-84.0833333	9.9333333
"3478"	"Species_24"	-84.08333333	9.983333333
"3479"	"Species_24"	-84.2458	10.666
"3480"	"Species_24"	-84.2458	10.666
"3481"	"Species_24"	-85.9	14.8
"3482"	"Species_24"	-86.9666667	13.1166667
"3483"	"Species_24"	-86.9666667	13.1166667
"3484"	"Species_24"	-87.0333333	14.0166667
"3485"	"Species_24"	-87.0333333	14.0166667
"3486"	"Species_24"	-87.0333333	14.0166667
"3487"	"Species_24"	-87.0333333	14.0166667
"3488"	"Species_24"	-87.05	14.2666667
"3489"	"Species_24"	-87.3833	13.6666
"3490"	"Species_24"	-87.3833	13.6666
"3491"	"Species_24"	-87.3833	13.6666
"3492"	"Species_24"	-87.3833	13.6666
"3493"	"Species_24"	-87.8333333	14.6
"3494"	"Species_24"	-89.2030556	13.7086111
"3495"	"Species_24"	-89.2030556	13.7086111
"3496"	"Species_24"	-89.4	13.6666667
"3497"	"Species_24"	-89.41833333	13.66666667
"3498"	"Species_24"	-89.41833333	13.66666667
"3499"	"Species_24"	-90.3666667	15.4833333
"3500"	"Species_24"	-90.3666667	15.4833333
"3501"	"Species_24"	-91.5333333	14.65
"3502"	"Species_24"	-93.116	16.75
"3503"	"Species_24"	-96.5	17
"3504"	"Species_24"	-96.916	19.533
"3505"	"Species_24"	-96.916	19.533
"3506"	"Species_24"	-98.883	19.516
"3507"	"Species_24"	-99.25	18.916
"3508"	"Species_24"	-100.466	19.566
"3509"	"Species_24"	-102.716	19.983
"3510"	"Species_24"	-106.233	23.2
"3511"	"Species_24"	-106.416	23.216
