SPECIES	XCOOR	YCOOR
Species_23	-73.247	-3.748
Species_23	-73.247	-3.748
Species_23	-73.333	-3.833
Species_23	-73.333	-3.833
Species_23	-73.386	-3.844
Species_23	-73.416	-3.833
Species_23	-73.75	-4.916
Species_23	-73.943	2.853
Species_23	-74.5	-5.083
Species_23	-74.5	-5.083
Species_23	-75.216	-10.2
Species_23	-75.379	-8.954
Species_23	-75.379	-8.954
Species_23	-75.379	-8.954
Species_23	-75.416	-0.95
Species_23	-75.5	-11.8
Species_23	-75.583	-2.666
Species_23	-75.611	-5.095
Species_23	-75.833	-3.25
Species_23	-75.997	-9.295
Species_23	-76	-9.166
Species_23	-76.136	-6.574
Species_23	-76.183	-0.916
Species_23	-76.183	-0.916
Species_23	-76.3	-6.3
Species_23	-76.3	-6.3
Species_23	-76.333	-2.333
Species_23	-76.333	-2.333
Species_23	-76.333	-2.333
Species_23	-76.379	-9.196
Species_23	-76.383	-9.166
Species_23	-76.5	-2.75
Species_23	-76.512	-8.184
Species_23	-76.512	-8.184
Species_23	-76.512	-8.184
Species_23	-76.512	-8.184
Species_23	-76.512	-8.184
Species_23	-76.6	-5.833
Species_23	-76.666	0.083
Species_23	-76.833	-0.416
Species_23	-76.916	-2.833
Species_23	-76.916	-2.833
Species_23	-76.916	-1.25
Species_23	-77.166	-1.333
Species_23	-77.283	-4.366
Species_23	-77.416	-0.033
Species_23	-77.45	-0.633
Species_23	-77.482	-1.015
Species_23	-77.533	-0.716
Species_23	-77.566	-0.716
Species_23	-77.583	-1.1
Species_23	-77.6	-1.116
Species_23	-77.633	-4.416
Species_23	-77.666	-0.716
Species_23	-77.683	-2.333
Species_23	-78.633	-4.5
Species_23	-79.578	9.245
Species_23	-82.1	8.216
Species_23	-82.516	9.266
Species_23	-84.166	10.4333
Species_23	-84.166	10.4333
Species_23	-84.166	10.4333
Species_23	-84.166	10.4333
Species_23	-84.43333333	10.33333333
Species_23	-84.4666	10.3666
Species_23	-84.71666667	10.46666667
Species_23	-85.4827	9.9388
Species_23	-57.64	-19
Species_23	-57.64	-19
Species_23	-59.383	3.133
Species_23	-59.383	3.133
Species_23	-61.2	10.46666667
Species_23	-61.5	10.61666667
Species_23	-61.593	8.371
Species_23	-61.733	8.066
Species_23	-61.75	10.68333333
Species_23	-61.883	8.033
Species_23	-61.883	8.033
Species_23	-61.9	10.68333
Species_23	-62.05	8.533
Species_23	-62.283	8.466
Species_23	-62.383	8.383
Species_23	-62.8	1.533
Species_23	-62.833	7.65
Species_23	-62.907	6.916
Species_23	-62.93333333	-17.74444444
Species_23	-62.93333333	-17.74444444
Species_23	-62.966	7.633
Species_23	-62.966	7.583
Species_23	-63.05	-17.7666667
Species_23	-63.06666667	-17.76666667
Species_23	-63.06666667	-17.76666667
Species_23	-63.06666667	-17.76666667
Species_23	-63.33	10.671
Species_23	-63.366	6.883
Species_23	-63.433	-8.766
Species_23	-63.56666667	-18.18333333
Species_23	-63.615	9.818
Species_23	-63.61666667	-17.68333333
Species_23	-64	11
Species_23	-64.03333333	-17.95
Species_23	-64.03333333	-17.95
Species_23	-64.03333333	-17.96888889
Species_23	-64.55	9.75
Species_23	-65.43	10.13
Species_23	-65.80888889	8.853888889
Species_23	-66	6
Species_23	-66.108	9.443
Species_23	-66.4	9.9
Species_23	-66.4	9.9
Species_23	-66.616	10.466
Species_23	-66.816	10.433
Species_23	-66.827	10.466
Species_23	-66.861	10.466
Species_23	-66.883	10.433
Species_23	-66.9167	10.5
Species_23	-66.9167	10.5
Species_23	-66.9167	10.5
Species_23	-66.9167	10.5
Species_23	-66.9167	10.5
Species_23	-66.9167	10.5
Species_23	-66.9167	10.5
Species_23	-66.95	10.6
Species_23	-66.958	10.452
Species_23	-66.983	10.533
Species_23	-66.983	10.466
Species_23	-66.983	10.466
Species_23	-67.066	10.6
Species_23	-67.1	9.4167
Species_23	-67.185	-10
Species_23	-67.292	10.406
Species_23	-67.358	9.911
Species_23	-67.358	9.911
Species_23	-67.466	9.966
Species_23	-67.483	3.05
Species_23	-67.483	10.033
Species_23	-67.5166667	-16.4
Species_23	-67.595	10.246
Species_23	-67.595	10.246
Species_23	-67.616	10.283
Species_23	-67.78138889	-14.98805556
Species_23	-67.795	-14.97361111
Species_23	-68.0125	10.473
Species_23	-68.044	10.304
Species_23	-68.1	10.4822
Species_23	-68.1	10.4822
Species_23	-68.46666667	-14.56416667
Species_23	-68.76666667	-13.58333333
Species_23	-68.773	9.271
Species_23	-69.05	9.2
Species_23	-69.05	-12.083
Species_23	-69.083	-12.583
Species_23	-69.106	9.662
Species_23	-69.15	-12.583
Species_23	-69.161	9.783
Species_23	-69.166	-12.583
Species_23	-69.166	-12.583
Species_23	-69.185	10.262
Species_23	-69.2	-12.516
Species_23	-69.357	11.486
Species_23	-69.44	11.388
Species_23	-69.612	10.077
Species_23	-69.612	10.077
Species_23	-70.05	9.05
Species_23	-70.105	8.773
Species_23	-70.683	10.133
Species_23	-71	-11.75
Species_23	-71.271	-11.937
Species_23	-71.271	-11.937
Species_23	-71.366	-11.866
Species_23	-71.383	-11.883
Species_23	-71.466	10.6
Species_23	-71.7	-12.084
Species_23	-71.7	-12.084
Species_23	-72.833	-3.366
Species_23	-72.9525	9.802777778
Species_23	-73	-3.465
Species_23	-73	-3.465
Species_23	-73.016	-3.5
Species_23	-73.033	-3.5
Species_23	-73.05	-3.5
Species_23	-73.1	-3.483
Species_23	-73.5	-3.833
Species_23	-73.75	10
Species_23	-73.75	10
Species_23	-73.95	6.316
Species_23	-73.966	10.2
Species_23	-74.166	10.65
Species_23	-74.186	10.521
Species_23	-74.833	4.916
Species_23	-74.903	4.97
Species_23	-74.903	4.97
Species_23	-74.918	10.799
Species_23	-75.086	9.956
Species_23	-75.133	10.166
Species_23	-75.133	10.166
Species_23	-75.133	10.166
Species_23	-75.166	9.966
Species_23	-75.355	9.496
Species_23	-75.617	1.617
Species_23	-76	-0.3
Species_23	-76.083	-5.9
Species_23	-76.133	-5.833
Species_23	-76.166	-2.516
Species_23	-76.738	-7.173
Species_23	-77.033	-0.583
Species_23	-77.096	8.04
Species_23	-77.2	7.15
Species_23	-77.416	-1.566
Species_23	-77.6	-0.716
Species_23	-77.6	-2.783
Species_23	-77.666	-0.666
Species_23	-78.2	-2.366
Species_23	-78.766	9.233
Species_23	-79.0333333	-1.6
Species_23	-79.4	9.4
Species_23	-79.578	9.245
Species_23	-79.616	0.9
Species_23	-79.65	9.55
Species_23	-79.65	9.55
Species_23	-79.6833333	-2.1166667
Species_23	-79.75	9.2166
Species_23	-79.966	-2
Species_23	-79.966	-2
Species_23	-79.966	-2
Species_23	-79.9666667	-3.45
Species_23	-79.9666667	-3.45
Species_23	-80	-2.25
Species_23	-80	-2.25
Species_23	-80.025	9.224
Species_23	-80.133	-2.166
Species_23	-80.2833333	-2.35
Species_23	-80.366	-2.416
Species_23	-80.366	-2.416
Species_23	-80.55	-2.05
Species_23	-80.716	-1.583
Species_23	-80.816	-1.566
Species_23	-83.55	8.7
Species_23	-84.2458	10.666
Species_23	-84.2458	10.666
Species_23	-85.0333	13.6333
Species_23	-85.2416	13.0746
Species_23	-85.3333	10.9666
Species_23	-85.4	12.3
Species_23	-85.5	10.675
Species_23	-86.4666	12.35
Species_23	-86.5166	13.5166
Species_23	-86.866	20.833
Species_23	-86.916	20.416
Species_23	-86.945	20.508
Species_23	-87.066	20.616
Species_23	-87.466	20.216
Species_23	-87.633	21.25
Species_23	-87.65	20.516
Species_23	-88.05	19.583
Species_23	-88.166	18.95
Species_23	-88.166	18.95
Species_23	-88.2	15.58333333
Species_23	-88.3	21.383
Species_23	-88.383	18.666
Species_23	-88.683	19.55
Species_23	-88.683	19.55
Species_23	-88.833	20.533
Species_23	-88.916	20.133
Species_23	-89.05	21.2
Species_23	-89.291	21.2902
Species_23	-89.5	18.1
Species_23	-89.63333333	16.96666667
Species_23	-89.7	17
Species_23	-89.7333	20.3666
Species_23	-89.7333	20.5
Species_23	-89.983	20.583
Species_23	-90.4	20.4833
Species_23	-91.175	18.975
Species_23	-92.816	17.6
Species_23	-92.95	17.55
Species_23	-93.366	16.766
Species_23	-93.366	16.766
Species_23	-93.583	16.566
Species_23	-94.2666	17.2166
Species_23	-94.633	17.783
Species_23	-95.1166	18.5833
Species_23	-95.1166	18.5833
Species_23	-95.216	18.45
Species_23	-95.216	18.45
Species_23	-95.216	18.45
Species_23	-95.216	18.45
Species_23	-95.666	18.5666
Species_23	-95.666	18.5666
Species_23	-95.666	18.5666
Species_23	-95.666	18.5666
Species_23	-95.666	18.5666
Species_23	-96.95	20.016
Species_23	-96.983	18.666
Species_23	-100.716	18.25
Species_23	-45.95	-4.083
Species_23	-45.95	-4.083
Species_23	-47.467	-5.533
Species_23	-55.5	-1.867
Species_23	-55.5	-1.867
Species_24	-35.816	-8.2
Species_24	-36	-8.31
Species_24	-36	-8.31
Species_24	-36.467	-8.883
Species_24	-37.154	-8.625
Species_24	-38.483	-12.967
Species_24	-38.57	-8.6
Species_24	-38.933	-4.333
Species_24	-39.25	-7.416
Species_24	-39.35	-16
Species_24	-39.5	-7.233
Species_24	-39.533	-7.266
Species_24	-39.533	-7.266
Species_24	-39.567	-18.083
Species_24	-39.6	-18.083
Species_24	-39.617	-13.783
Species_24	-40	-7.33
Species_24	-40	-7.33
Species_24	-40	-7.33
Species_24	-40.083	-7.166
Species_24	-40.1	-13.517
Species_24	-40.166	-14
Species_24	-40.35	-17.817
Species_24	-40.35	-12.5
Species_24	-40.4	-20.4
Species_24	-40.4	-20.4
Species_24	-40.45	-20.55
Species_24	-40.467	-3.467
Species_24	-40.55	-19.85
Species_24	-40.667	-20.367
Species_24	-40.866	-14.9
Species_24	-40.866	-14.9
Species_24	-40.867	-4.05
Species_24	-40.9	-3.867
Species_24	-40.983	-21.283
Species_24	-41.1	-20.083
Species_24	-41.233	-13.8
Species_24	-41.75	-19.666
Species_24	-41.75	-19.666
Species_24	-41.75	-13.15
Species_24	-41.75	-20.55
Species_24	-41.783	-13.516
Species_24	-41.783	-13.516
Species_24	-42.017	-20.267
Species_24	-42.017	-20.267
Species_24	-42.05	-22.85
Species_24	-42.367	-22.033
Species_24	-42.5	-21.416
Species_24	-42.883	-20.75
Species_24	-42.883	-20.75
Species_24	-42.883	-20.75
Species_24	-42.916	-16.541
Species_24	-43.3580556	-22.9427778
Species_24	-43.3580556	-22.9427778
Species_24	-43.55	-21.917
Species_24	-43.583	-22.167
Species_24	-43.9	-19.9
Species_24	-44.083	-20.917
Species_24	-44.2	-13.05
Species_24	-44.25	-19.483
Species_24	-44.4	-19.283
Species_24	-44.9	-21.983
Species_24	-45.016	-12.25
Species_24	-45.817	-22.217
Species_24	-45.817	-22.217
Species_24	-45.867	-23.117
Species_24	-45.867	-23.117
Species_24	-46	-23.583
Species_24	-46.083	-22.866
Species_24	-46.083	-22.866
Species_24	-46.166	-21.466
Species_24	-46.5	-23.083
Species_24	-46.716	-23.55
Species_24	-46.716	-23.55
Species_24	-46.716	-23.55
Species_24	-46.883	-23.517
Species_24	-47.1	-22.9
Species_24	-47.217	-23.65
Species_24	-47.233	-23.083
Species_24	-47.417	-22.567
Species_24	-47.789	-22.164
Species_24	-47.988	-22.71
Species_24	-48	-23
Species_24	-48	-23
Species_24	-48	-23
Species_24	-48	-23
Species_24	-48.416	-22.75
Species_24	-48.56666667	-27.583
Species_24	-49.117	-22.317
Species_24	-49.417	-25.417
Species_24	-49.617	-27.25
Species_24	-49.617	-17.05
Species_24	-49.733	-24.25
Species_24	-50.033	-24.5
Species_24	-50.067	-21.383
Species_24	-50.25	-11.5
Species_24	-50.467	-21.95
Species_24	-50.483	-24.483
Species_24	-50.5	-29.383
Species_24	-50.9	-26.85
Species_24	-51.167	-29.233
Species_24	-51.183	-29.75
Species_24	-51.483	-29.65
Species_24	-51.5	-7.75
Species_24	-51.766	-12.816
Species_24	-51.9	-1.15
Species_24	-51.917	-28.917
Species_24	-52	-12
Species_24	-52	-12
Species_24	-52.25	-3.217
Species_24	-52.25	-3.217
Species_24	-52.25	-3.217
Species_24	-52.383	-26.4
Species_24	-52.5	-22.833
Species_24	-52.517	-23.7
Species_24	-52.583	-1.5
Species_24	-52.75	-18.167
Species_24	-52.883	-5.35
Species_24	-53.75	-27.367
Species_24	-53.75	-27.166
Species_24	-53.93333333	-27.06666667
Species_24	-54.083	-1.966
Species_24	-54.517	-25.55
Species_24	-54.617	-16.483
Species_24	-54.633	-25.133
Species_24	-54.6333333	-26.4
Species_24	-54.65	-26.01666667
Species_24	-54.7	-26.4666667
Species_24	-54.75	-1.967
Species_24	-54.883	-2.667
Species_24	-54.88333333	-27.61666667
Species_24	-54.88333333	-27.61666667
Species_24	-54.9	-9.366
Species_24	-54.9166667	-27.1166667
Species_24	-54.9166667	-27.1166667
Species_24	-54.95	-8.75
Species_24	-54.966	-24.3
Species_24	-55.1666667	-26.9833333
Species_24	-55.33333333	-27.25
Species_24	-55.416	-25.416
Species_24	-55.4166667	-27.1333333
Species_24	-55.4833333	-27.6333333
Species_24	-55.4833333	-27.4833333
Species_24	-55.5333333	-27.2666667
Species_24	-55.5333333	-27.2666667
Species_24	-55.5333333	-27.2666667
Species_24	-55.61777778	-28.13444444
Species_24	-55.7166667	-27.5666667
Species_24	-55.7333333	-27.4666667
Species_24	-55.7333333	-27.4666667
Species_24	-55.8	-23.2666667
Species_24	-55.8	-28.18333333
Species_24	-55.8833333	-27.3833333
Species_24	-55.9833333	-22.6166667
Species_24	-56	-25
Species_24	-56.01666667	-25.45
Species_24	-56.0333333	-24.8
Species_24	-56.083	-22.666
Species_24	-56.083	-15.533
Species_24	-56.13333333	-23.33333333
Species_24	-56.166	-25.916
Species_24	-56.166	-25.916
Species_24	-56.166	-25.916
Species_24	-56.166	-25.916
Species_24	-56.25	-25.916
Species_24	-56.25	-25.75
Species_24	-56.25	-25.916
Species_24	-56.25	-25.916
Species_24	-56.25	-25.916
Species_24	-56.266	-25.75
Species_24	-56.266	-25.766
Species_24	-56.283	-11.666
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.333	-25.8
Species_24	-56.35	-25.716
Species_24	-56.366	-25.716
Species_24	-56.383	-25.716
Species_24	-56.416	-19.95
Species_24	-56.416	-25.75
Species_24	-56.416	-25.75
Species_24	-56.416	-25.75
Species_24	-56.416	-25.75
Species_24	-56.4166667	-28.7166667
Species_24	-56.4333333	-24.65
Species_24	-56.4333333	-25.75
Species_24	-56.48333333	-26.05
Species_24	-56.5	-25.916
Species_24	-56.517	-14.5
Species_24	-56.5666667	-24.2
Species_24	-56.5666667	-24.2
Species_24	-56.666	-25.25
Species_24	-56.6833333	-27.6
Species_24	-56.7333333	-27.5166667
Species_24	-56.75	-25.5333333
Species_24	-56.766	-26.066
Species_24	-56.766	-26.016
Species_24	-56.766	-26.066
Species_24	-56.766	-26.066
Species_24	-56.7833333	-27.15
Species_24	-56.7833333	-27.15
Species_24	-56.78333333	-27.1
Species_24	-56.8	-26.05
Species_24	-56.8166	3.3333
Species_24	-56.81666667	-25.88333333
Species_24	-56.833	-26.05
Species_24	-56.833	-26.05
Species_24	-56.833	-10.25
Species_24	-56.833	-26
Species_24	-56.833	-26
Species_24	-56.833	-26.083
Species_24	-56.833	-26.083
Species_24	-56.833	-26.5
Species_24	-56.833	-26.05
Species_24	-56.833	-26.05
Species_24	-56.833	-26.05
Species_24	-56.833	-26.05
Species_24	-56.833	-26.05
Species_24	-56.833	-26.05
Species_24	-56.883	-26.116
Species_24	-56.966	-25.433
Species_24	-56.966	-25.433
Species_24	-56.966	-25.433
Species_24	-56.966	-25.433
Species_24	-57	3.3333
Species_24	-57.05	-24.98333333
Species_24	-57.05	-24.98333333
Species_24	-57.083	-25.216
Species_24	-57.116	-25.2
Species_24	-57.116	-25.416
Species_24	-57.116	-25.2
Species_24	-57.116	-25.2
Species_24	-57.116	-25.2
Species_24	-57.116	-25.416
Species_24	-57.116	-25.2
Species_24	-57.133	-25.866
Species_24	-57.15	-25.3833333
Species_24	-57.15	-25.9
Species_24	-57.15	-26.9
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.166	-25.416
Species_24	-57.183	-15.017
Species_24	-57.183	-15.017
Species_24	-57.2	-25.866
Species_24	-57.216	-25.266
Species_24	-57.25	-25.083
Species_24	-57.266	-25.716
Species_24	-57.26666667	-25.51666667
Species_24	-57.26666667	-25.51666667
Species_24	-57.26666667	-25.51666667
Species_24	-57.26666667	-25.51666667
Species_24	-57.26666667	-25.51666667
Species_24	-57.26666667	-25.51666667
Species_24	-57.2666667	-25.3833333
Species_24	-57.3	-25.6
Species_24	-57.33333333	-25.28333333
Species_24	-57.33333333	-25.28333333
Species_24	-57.383	-25.633
Species_24	-57.416	-25.616
Species_24	-57.4344444	-23.4063889
Species_24	-57.4344444	-23.4063889
Species_24	-57.4344444	-23.4063889
Species_24	-57.466	-25.333
Species_24	-57.466	-25.333
Species_24	-57.516	-25.666
Species_24	-57.516	-7.583
Species_24	-57.6166667	-25.3666667
Species_24	-57.6166667	-25.3666667
Species_24	-58.0166667	-24.1666667
Species_24	-58.05	-7.333
Species_24	-58.05	-7.333
Species_24	-58.2666667	-22.1
Species_24	-58.2666667	-22.1
Species_24	-58.2666667	-22.1
Species_24	-59.35	3.133
Species_24	-59.383	3.133
Species_24	-59.383	3.133
Species_24	-59.46666667	-18.53333333
Species_24	-59.583	-4.383
Species_24	-59.583	-4.383
Species_24	-59.75	-18.03333333
Species_24	-60.083	-2.316
Species_24	-60.083	-2.316
Species_24	-60.083	-2.316
Species_24	-60.083	-2.316
Species_24	-60.083	-2.316
Species_24	-60.083	-2.316
Species_24	-60.083	-2.316
Species_24	-60.133	-12.667
Species_24	-60.63333333	-22.03333333
Species_24	-60.73722222	-14.51972222
Species_24	-60.73722222	-14.51972222
Species_24	-60.81666667	-13.93333333
Species_24	-60.81666667	-13.93333333
Species_24	-60.81666667	-14.55
Species_24	-60.82	-14.55833333
Species_24	-60.83111111	-13.65388889
Species_24	-60.83194444	-14.5775
Species_24	-60.9	-13.65
Species_24	-60.983	-12.216
Species_24	-61.00805556	-13.55166667
Species_24	-61.00805556	-13.55166667
Species_24	-61.00861111	-13.55083333
Species_24	-61.01666667	-13.55
Species_24	-61.033	-11.2
Species_24	-61.033	-3.667
Species_24	-61.033	-3.667
Species_24	-61.14444444	-14.405
Species_24	-61.145	-14.41222222
Species_24	-61.15	-14.7
Species_24	-61.15527778	-14.14555556
Species_24	-61.15916667	-14.34361111
Species_24	-61.466	2.016
Species_24	-61.467	-3.7
Species_24	-61.583	-22.7
Species_24	-61.583	-22.7
Species_24	-61.583	-22.7
Species_24	-61.583	-22.7
Species_24	-61.583	-22.7
Species_24	-61.833	3.583
Species_24	-62	-14.75
Species_24	-62.283	8.466
Species_24	-62.389	8.515
Species_24	-62.4	8.433
Species_24	-62.4167	8.033
Species_24	-62.4167	8.033
Species_24	-62.4167	8.033
Species_24	-62.4167	8.033
Species_24	-62.4167	8.033
Species_24	-62.5	8
Species_24	-62.533	-7.583
Species_24	-62.583	-1.883
Species_24	-62.666	7.25
Species_24	-62.75	7.933
Species_24	-62.8	1.533
Species_24	-62.833	7.65
Species_24	-62.93333333	-17.74444444
Species_24	-62.966	7.633
Species_24	-63.25	6.833
Species_24	-63.25	7
Species_24	-63.366	6.883
Species_24	-63.366	6.883
Species_24	-63.366	6.883
Species_24	-63.366	6.883
Species_24	-63.433	-8.766
Species_24	-63.466	-8.75
Species_24	-64	-9
Species_24	-64	-9
Species_24	-64.267	5.893
Species_24	-64.367	-9.367
Species_24	-64.367	-9.367
Species_24	-64.4	2.4
Species_24	-64.666	5.083
Species_24	-64.883	7.633
Species_24	-64.883	7.633
Species_24	-64.888	6.955
Species_24	-64.888	6.955
Species_24	-64.916	7
Species_24	-65.058	7.135
Species_24	-65.11	2.509
Species_24	-65.2	7.333
Species_24	-65.333	-9.683
Species_24	-65.333	-9.683
Species_24	-65.53333333	-9.1
Species_24	-66	-11
Species_24	-66	10.333
Species_24	-66.01666667	-11.13333333
Species_24	-66.03333333	-11.75
Species_24	-66.03333333	-11.75
Species_24	-66.03333333	-10.96666667
Species_24	-66.0667	5.2833
Species_24	-66.08333333	-11
Species_24	-66.1	-10.56666667
Species_24	-66.1	-10.56666667
Species_24	-66.13333333	-11
Species_24	-66.13333333	-11
Species_24	-66.18333333	-11
Species_24	-66.76666667	-10.65
Species_24	-66.9167	10.5
Species_24	-66.9167	10.5
Species_24	-66.9167	10.5
Species_24	-67	6
Species_24	-67.01666667	-16.7
Species_24	-67.028	3.864
Species_24	-67.0667	1.9167
Species_24	-67.166	6.4
Species_24	-67.25	-15.68333333
Species_24	-67.25	-15.68333333
Species_24	-67.25	-15.68333333
Species_24	-67.25	-15.68333333
Species_24	-67.25	-12.01666667
Species_24	-67.416	6.416
Species_24	-67.417	6.216
Species_24	-67.533	5.8
Species_24	-67.5333	5.65
Species_24	-67.5333	5.65
Species_24	-67.5333	5.65
Species_24	-67.5333	5.65
Species_24	-67.58333333	-15.73333333
Species_24	-67.58333333	-15.73333333
Species_24	-67.7	4.0486
Species_24	-67.7	-16.1
Species_24	-67.8	5.25
Species_24	-67.833	-10
Species_24	-67.833	-9
Species_24	-67.833	-9
Species_24	-67.9166667	-15.65
Species_24	-67.9166667	-15.65
Species_24	-67.91722222	-14.15666667
Species_24	-67.95	-15.5166667
Species_24	-67.95	-15.5166667
Species_24	-67.98333333	-15.56666667
Species_24	-67.98333333	-15.56666667
Species_24	-67.98333333	-15.56666667
Species_24	-68.04777778	-11.59416667
Species_24	-68.08333333	-16.51666667
Species_24	-68.13333333	-11.03333333
Species_24	-68.13333333	-11.03333333
Species_24	-68.1666667	-15.25
Species_24	-68.1666667	-15.25
Species_24	-68.2	-13.76666667
Species_24	-68.2	-13.86666667
Species_24	-68.6333333	-15.7666667
Species_24	-69.03333333	-11.2
Species_24	-69.03333333	-11.2
Species_24	-69.13333333	-11.13333333
Species_24	-69.183	-12.6
Species_24	-69.183	-12.6
Species_24	-69.333	-12.833
Species_24	-69.567	-13.134
Species_24	-69.583	-11.35
Species_24	-69.583	-11.35
Species_24	-69.716	-12.816
Species_24	-70.833	-11
Species_24	-71.266	-11.933
Species_24	-72.45	7.92
Species_24	-72.716	-13.283
Species_24	-72.716	-13.283
Species_24	-74.538	-8.382
Species_24	-74.538	-8.382
Species_24	-74.733	2.6
Species_24	-74.95	-10.2
Species_24	-74.962	-9.37
Species_24	-75.033	-8.75
Species_24	-75.166	-8.666
Species_24	-75.2	-10.15
Species_24	-75.2	-10.15
Species_24	-75.2	-10.15
Species_24	-75.617	1.617
Species_24	-75.926	-12.941
Species_24	-76.25	-5.983
Species_24	-76.3	-6.266
Species_24	-76.365	-6.501
Species_24	-76.365	-6.501
Species_24	-76.365	-6.501
Species_24	-76.365	-6.501
Species_24	-76.365	-6.501
Species_24	-76.365	-6.501
Species_24	-76.365	-6.501
Species_24	-76.468	-11.86
Species_24	-76.518	-6.427
Species_24	-76.522	3.437
Species_24	-76.6	-5.833
Species_24	-76.6	-3.25
Species_24	-76.727	-11.138
Species_24	-76.75	-6.5
Species_24	-78.9833333	-0.3166667
Species_24	-78.98333333	-2.883333333
Species_24	-79.571	-7.4
Species_24	-79.841	-6.773
Species_24	-83.85	9.8
Species_24	-84.0833333	9.9333333
Species_24	-84.0833333	9.9333333
Species_24	-84.0833333	9.9333333
Species_24	-84.0833333	9.9333333
Species_24	-84.08333333	9.983333333
Species_24	-84.2458	10.666
Species_24	-84.2458	10.666
Species_24	-85.9	14.8
Species_24	-86.9666667	13.1166667
Species_24	-86.9666667	13.1166667
Species_24	-87.0333333	14.0166667
Species_24	-87.0333333	14.0166667
Species_24	-87.0333333	14.0166667
Species_24	-87.0333333	14.0166667
Species_24	-87.05	14.2666667
Species_24	-87.3833	13.6666
Species_24	-87.3833	13.6666
Species_24	-87.3833	13.6666
Species_24	-87.3833	13.6666
Species_24	-87.8333333	14.6
Species_24	-89.2030556	13.7086111
Species_24	-89.2030556	13.7086111
Species_24	-89.4	13.6666667
Species_24	-89.41833333	13.66666667
Species_24	-89.41833333	13.66666667
Species_24	-90.3666667	15.4833333
Species_24	-90.3666667	15.4833333
Species_24	-91.5333333	14.65
Species_24	-93.116	16.75
Species_24	-96.5	17
Species_24	-96.916	19.533
Species_24	-96.916	19.533
Species_24	-98.883	19.516
Species_24	-99.25	18.916
Species_24	-100.466	19.566
Species_24	-102.716	19.983
Species_24	-106.233	23.2
Species_24	-106.416	23.216
